url,date,title,body
https://ameblo.jp/taisukef/entry-10303573785.html,2009-07-20T15:09:11.000+09:00,はすの見頃は早朝、南条はすまつり、その２,"前回、お昼過ぎだったため、見頃の早朝に再度挑戦（朝４時起き）<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/dd/47/j/o0550036510216824125.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824125"" data-image-order=""1"" data-amb-layout=""fill-width"">咲きかけを真上から<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/96/95/j/o0550036510216824128.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824128"" data-image-order=""2"" data-amb-layout=""fill-width"">暗めに撮ってるだけで実際は６時前でも相当明るいです<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/e6/53/j/o0550039510216824127.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""395"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824127"" data-image-order=""3"" data-amb-layout=""fill-width"">一眼レフ持っている人多数、お気に入りの場所を探して歩くのも楽しい<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/df/80/j/o0266040010216824134.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""266"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824134"" data-image-order=""4"">水面に小さく咲くはす<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/9b/08/j/o0550037410216824566.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""374"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824566"" data-image-order=""5"" data-amb-layout=""fill-width"">変わった色合いがお気に入り<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/2b/87/j/o0550038610216824562.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""386"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824562"" data-image-order=""6"" data-amb-layout=""fill-width"">黄色が鮮やか！<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/5b/7c/j/o0550036510216824557.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824557"" data-image-order=""7"" data-amb-layout=""fill-width"">蜂もたくさんいますが、人には目もくれません<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/b4/1f/j/o0550041710216824122.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""417"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824122"" data-image-order=""8"" data-amb-layout=""fill-width"">第17回はすまつりは、2009/7/4-8/9まで（来年はシーズン初旬の早朝に行ってみよう）<img src=""https://stat.ameba.jp/user_images/20090720/15/taisukef/91/e4/j/o0266040010216824568.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""266"" class=""PhotoSwipeImage"" data-entry-id=""10303573785"" data-image-id=""10216824568"" data-image-order=""9"">"
https://ameblo.jp/taisukef/entry-10298714047.html,2009-07-12T23:14:47.000+09:00,花はすシーズン到来、南越前町はすまつり,"第１７回はすまつり、今年も始まっています<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/4b/60/j/o0550038410212400643.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""384"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400643"" data-image-order=""1"" data-amb-layout=""fill-width"">大きく見応えある花（本気で見に行くなら早朝がいいらしいです）<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/39/12/j/o0327040010212400537.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""327"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400537"" data-image-order=""2"">はすに囲まれ極楽気分で散歩できます<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/92/a3/j/o0550035410212400541.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""354"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400541"" data-image-order=""3"" data-amb-layout=""fill-width"">公園には南越前町山海里PR隊の方々（知人のおおたけさんも一員でした）<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/77/0d/j/o0363040010212400530.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""363"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400530"" data-image-order=""4"">花はす温泉前のお店、はす水まんじゅうや、はす茶など買えます<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/15/84/j/o0334040010212400520.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""334"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400520"" data-image-order=""5"">おなかがすいたら今庄そば<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/11/eb/j/o0550036510212400201.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400201"" data-image-order=""6"" data-amb-layout=""fill-width"">花はす足湯で涼むのもオススメ<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/2d/ea/j/o0266040010212400192.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""266"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400192"" data-image-order=""7"">花はす公園から車で３分GENOME(ゲノム)さん、今日でめでたく１周年、記念の福袋<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/b0/1c/j/o0266040010212400185.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""266"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400185"" data-image-order=""8"">他、撮った写真はフィルム一眼レフのポジフィルムに・・・、近日の公開をお楽しみに<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/89/a2/j/o0550036510212400178.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298714047"" data-image-id=""10212400178"" data-image-order=""9"" data-amb-layout=""fill-width"">"
https://ameblo.jp/taisukef/entry-10298694348.html,2009-07-12T22:50:34.000+09:00,2009年7月のご縁市で人力車＆似顔絵！,"いい天気に恵まれたご縁市、人力車にのる和服がステキな人達発見！<img src=""https://stat.ameba.jp/user_images/20090712/22/taisukef/94/97/j/o0550036510212378844.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212378844"" data-image-order=""1"" data-amb-layout=""fill-width"">キャプテンシャーク号、福井市にあるキャプテンケバブの移動店舗版<img src=""https://stat.ameba.jp/user_images/20090712/22/taisukef/98/11/j/o0550033610212378203.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""336"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212378203"" data-image-order=""2"" data-amb-layout=""fill-width"">ビーフケバブサンドイッチのタコソース（ソースは５種類から選べる！）<img src=""https://stat.ameba.jp/user_images/20090712/22/taisukef/a4/04/j/o0550036510212378246.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212378246"" data-image-order=""3"" data-amb-layout=""fill-width"">ムーンダイナーの新商品、ベトナムコーヒー<img src=""https://stat.ameba.jp/user_images/20090712/22/taisukef/57/95/j/o0266040010212378209.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""266"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212378209"" data-image-order=""4"">ムーンダイナー号（？）に電撃ネットワークのサインが増えた！<img src=""https://stat.ameba.jp/user_images/20090712/22/taisukef/70/2f/j/o0266040010212378827.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""266"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212378827"" data-image-order=""5"">冷ぜんざいと新鮮な野菜の即売<img src=""https://stat.ameba.jp/user_images/20090712/22/taisukef/b6/7c/j/o0550036510212378818.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212378818"" data-image-order=""6"" data-amb-layout=""fill-width"">らてんぽ前、学連によるヨーヨー釣り、コツは水があまり入っていないものを狙うこと！？<img src=""https://stat.ameba.jp/user_images/20090712/22/taisukef/05/14/j/o0550036510212378824.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212378824"" data-image-order=""7"" data-amb-layout=""fill-width"">らてんぽ内、似顔絵コーナー<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/6f/e7/j/o0292040010212395496.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""292"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212395496"" data-image-order=""8"">描いてもらいました！作家の武内さん、サイン入りです<img src=""https://stat.ameba.jp/user_images/20090712/23/taisukef/ff/b9/j/o0550036510212395490.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10298694348"" data-image-id=""10212395490"" data-image-order=""9"" data-amb-layout=""fill-width"">"
https://ameblo.jp/taisukef/entry-10293331413.html,2009-07-04T21:03:37.000+09:00,お台場の実物大ガンダム,"東京、新橋からゆりかもめで15分、台場に等身大のガンダムが居ます<img src=""https://stat.ameba.jp/user_images/20090704/21/taisukef/b5/e5/j/o0550037310207731774.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""373"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10293331413"" data-image-id=""10207731774"" data-image-order=""1"" data-amb-layout=""fill-width"">コンセプト通り緑に囲まれたガンダム<img src=""https://stat.ameba.jp/user_images/20090704/21/taisukef/33/64/j/o0550036510207731564.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10293331413"" data-image-id=""10207731564"" data-image-order=""2"" data-amb-layout=""fill-width"">GREEN TOKYO ガンダムプロジェクトのオープン7/11(土)に向けて準備中<img src=""https://stat.ameba.jp/user_images/20090704/21/taisukef/64/46/j/o0550036510207731569.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10293331413"" data-image-id=""10207731569"" data-image-order=""3"" data-amb-layout=""fill-width"">洗車ではなく洗ロボ、近未来の日曜日ではごく普通の風景<img src=""https://stat.ameba.jp/user_images/20090704/21/taisukef/75/9a/j/o0550038310207731580.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""383"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10293331413"" data-image-id=""10207731580"" data-image-order=""4"" data-amb-layout=""fill-width"">正面からのガンダムMk-2（肩のマークは8/1から変わるとのこと）<img src=""https://stat.ameba.jp/user_images/20090704/21/taisukef/ca/cf/j/o0550036510207731577.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10293331413"" data-image-id=""10207731577"" data-image-order=""5"" data-amb-layout=""fill-width"">台場駅近くのレイボーブリッジと自由の女神（高さ１１メートルが小さく見えます）<img src=""https://stat.ameba.jp/user_images/20090704/21/taisukef/14/ab/j/o0550036510207731557.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10293331413"" data-image-id=""10207731557"" data-image-order=""6"" data-amb-layout=""fill-width"">"
https://ameblo.jp/taisukef/entry-10288862844.html,2009-06-27T23:28:34.000+09:00,鯖江市、パンのお店、琥八（こはち）,"今年2009年3月にオープンしたばかりのパン屋さん、琥八（こはち）、２度目の来店、下は今日のお買い上げ<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/e4/5c/j/o0550036510203983241.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288862844"" data-image-id=""10203983241"" data-image-order=""1"" data-amb-layout=""fill-width"">入荷していたジャムからプラムをチョイス<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/02/84/j/o0550036510203983236.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288862844"" data-image-id=""10203983236"" data-image-order=""2"" data-amb-layout=""fill-width"">ジャム用にスタンダードな食パンも購入<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/33/19/j/o0550036510203983124.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288862844"" data-image-id=""10203983124"" data-image-order=""3"" data-amb-layout=""fill-width"">棚にはベーグルなども並んでいます<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/b0/fe/j/o0550036510203983116.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288862844"" data-image-id=""10203983116"" data-image-order=""4"" data-amb-layout=""fill-width"">なかなか個性的な形のパン<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/b5/b0/j/o0550036510203983119.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288862844"" data-image-id=""10203983119"" data-image-order=""5"" data-amb-layout=""fill-width"">琥八マークの入ったステキパイロン発見！<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/e7/3e/j/o0265040010203983108.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""265"" class=""PhotoSwipeImage"" data-entry-id=""10288862844"" data-image-id=""10203983108"" data-image-order=""6"">鯖江市神明駅近く、緑のプジョーの自転車が目印<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/84/b4/j/o0550041510203983097.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""415"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288862844"" data-image-id=""10203983097"" data-image-order=""7"" data-amb-layout=""fill-width"">大きな地図で見る琥八（こはち）〒916-0021 福井県鯖江市三六町２－５－１６小林ビル１階0778-52-2390http://ameblo.jp/vitreous/"
https://ameblo.jp/taisukef/entry-10288844069.html,2009-06-27T23:18:51.000+09:00,福井市、鉄板・お古乃美「かじゃ」、ステキお好み焼き屋さん,"福井市のボルダリングができるロックスケイプ隣、かじゃのお好み焼き<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/95/dc/j/o0550036510203971758.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288844069"" data-image-id=""10203971758"" data-image-order=""1"" data-amb-layout=""fill-width"">チャーハン<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/47/82/j/o0550036510203971764.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288844069"" data-image-id=""10203971764"" data-image-order=""2"" data-amb-layout=""fill-width"">エビ<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/3b/74/j/o0550036510203971767.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288844069"" data-image-id=""10203971767"" data-image-order=""3"" data-amb-layout=""fill-width"">オニギリ<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/70/4e/j/o0550036510203971772.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288844069"" data-image-id=""10203971772"" data-image-order=""4"" data-amb-layout=""fill-width"">こだわりの庭<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/89/6c/j/o0275040010203971777.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""400"" width=""275"" class=""PhotoSwipeImage"" data-entry-id=""10288844069"" data-image-id=""10203971777"" data-image-order=""5"">この看板が目印<img src=""https://stat.ameba.jp/user_images/20090627/23/taisukef/aa/0e/j/o0550036510203971888.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288844069"" data-image-id=""10203971888"" data-image-order=""6"" data-amb-layout=""fill-width"">鉄板・お古乃美、かじゃ17:00-24:00(23:00 O.S.)定休日／水曜日0776-53-7999"
https://ameblo.jp/taisukef/entry-10288802585.html,2009-06-27T22:25:25.000+09:00,福井駅前、cafe CoCotte（ココット）、あのスープ屋さんがお店になった！,"以前、スーパーの前でみかけた移動式スープ屋さんがお店になった！お豆の味が懐かしい！オムライス<img src=""https://stat.ameba.jp/user_images/20090627/22/taisukef/28/c2/j/o0550036510203934921.jpg?caw=800"" alt=""鯖江週末写真家"" width=""550"" height=""365"" border=""0"" class=""PhotoSwipeImage"" data-entry-id=""10288802585"" data-image-id=""10203934921"" data-image-order=""1"" data-amb-layout=""fill-width"">サクサクで種類が豊富なスコーン（お持ち帰りもできます）<img src=""https://stat.ameba.jp/user_images/20090627/22/taisukef/80/d8/j/o0550036510203934927.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288802585"" data-image-id=""10203934927"" data-image-order=""2"" data-amb-layout=""fill-width"">おしゃれが外観、福井駅周辺を探検の際などにどうぞ<img src=""https://stat.ameba.jp/user_images/20090627/22/taisukef/a1/bc/j/o0550039310203934929.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""393"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10288802585"" data-image-id=""10203934929"" data-image-order=""3"" data-amb-layout=""fill-width"">詳しくはこちらへ「ココット／福井駅前／ランチ／食事／福ふくガイド」"
https://ameblo.jp/taisukef/entry-10285226970.html,2009-06-22T07:56:27.000+09:00,初鮎、池田町で鮎の友釣り,"鮎釣りの季節が始まりました。川は涼しい！<img src=""https://stat.ameba.jp/user_images/20090622/07/taisukef/00/db/j/o0550041310200929498.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""413"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10285226970"" data-image-id=""10200929498"" data-image-order=""1"" data-amb-layout=""fill-width"">わかりにくいですが、真ん中の黄色いのが鼻管（はなかん）といっておとりの鮎の鼻につけるもの<img src=""https://stat.ameba.jp/user_images/20090622/07/taisukef/58/35/j/o0550041310200929499.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""413"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10285226970"" data-image-id=""10200929499"" data-image-order=""2"" data-amb-layout=""fill-width"">晴天続きだったので少なめながらも二人で１０匹と満足な結果！（雨上がりが一番いい）<img src=""https://stat.ameba.jp/user_images/20090622/07/taisukef/3f/65/j/o0550039010200929500.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""390"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10285226970"" data-image-id=""10200929500"" data-image-order=""3"" data-amb-layout=""fill-width"">上が天然鮎、下がおとりとして買った養殖鮎<img src=""https://stat.ameba.jp/user_images/20090622/07/taisukef/65/7e/j/o0550036510200929503.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10285226970"" data-image-id=""10200929503"" data-image-order=""4"" data-amb-layout=""fill-width"">早速塩焼きにして食べました<img src=""https://stat.ameba.jp/user_images/20090622/07/taisukef/b1/bc/j/o0550043110200929505.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""431"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10285226970"" data-image-id=""10200929505"" data-image-order=""5"" data-amb-layout=""fill-width"">"
https://ameblo.jp/taisukef/entry-10285225278.html,2009-06-22T07:50:40.000+09:00,ペルシュで夏のおやつ,"暑い！涼しさをもとめて鯖江市のケーキ屋さん、ペルシュへ<img src=""https://stat.ameba.jp/user_images/20090622/07/taisukef/19/08/j/o0550036510200929616.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10285225278"" data-image-id=""10200929616"" data-image-order=""1"" data-amb-layout=""fill-width"">スイカの杏仁豆腐で涼しくなりました<img src=""https://stat.ameba.jp/user_images/20090622/07/taisukef/09/0c/j/o0550036510200929619.jpg?caw=800"" alt=""鯖江週末写真家"" border=""0"" height=""365"" width=""550"" class=""PhotoSwipeImage"" data-entry-id=""10285225278"" data-image-id=""10200929619"" data-image-order=""2"" data-amb-layout=""fill-width"">ペルシュ福井県鯖江市神中町２丁目４０７－２0778-54-4500"
https://ameblo.jp/taisukef/entry-10255352096.html,2009-05-05T23:20:05.000+09:00,にぎわい横丁2009写真集,"""ちかもんくん""と""さばにゃん""が描かれたかわいいゴミ収集車<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fsabanyan.jpg"">菜花糖で有名な大黒屋のわらびもち販売<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fdaikoku2.jpg"">かしわもち、おいしかった<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fdaikoku.jpg"">ユビキタススタンプラリー協力店でもあります<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fdaikoku3.jpg"">福茶縁のちまきも食べました<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Ffukucha.jpg"">ムーンダイナーも出店<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fhumb.jpg"">サバエバーガーの認定証が飾ってありました<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fhumb2.jpg"">酒のあかしによるデザート酒、おいしかったので購入<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fsake.jpg"">今庄おろしそば、他、８店舗ものおそば屋さん<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fsoba0.jpg"">全部食べ歩きたい！<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fsoba.jpg"">鯖江商工会議所青年部による西山公園パフケーキ<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fyeg.jpg"">レッサーパンダが目印です<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fyeg2.jpg"">多くのお客さんを乗せて西山公園と鯖江商店街をつなぐロードトレイン<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Ftrain.jpg"">"
https://ameblo.jp/taisukef/entry-10255312475.html,2009-05-05T22:30:24.000+09:00,ジャマイカ カントリースタイル イチバン食堂、にぎわい横丁にて,"去年11月の写真を持ってくれていました！記念の写真（ありがとうございます！）<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fichiban.jpg"">こちらがフェスティバルというドーナツとマテ茶、共にオススメ！<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fichiban4.jpg"">こちらアゲパン<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fichiban6.jpg"">揚げたてがおいしそう<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fichiban5.jpg"">野菜好きにはたまらない、スパイシーベジ<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fichiban2.jpg"">ピリ辛サルサがおいしい、トマト＆チーズ<img src=""https://img-proxy.blog-video.jp/images?url=http%3A%2F%2Fclub.jig.jp%2Ftaisuke%2Fphoto%2Fnigi2%2Fichiban3.jpg"">5/10 ご縁市でも出店とのこと！場所は、鯖江商店街アッパーヤード前"
